date,state,lower_rep,mean_rep,upper_rep,lower_dem,mean_dem,upper_dem
2020-07-02,Illinois,0.2767193881176439,0.3547620750082219,0.4325080292518007,0.5443303451313956,0.6226186223451359,0.7024146681369955
2020-07-02,Iowa,0.4771489606650066,0.5289595920438298,0.5798041938213386,0.41262631800177546,0.4662180185141079,0.5199542282157218
2020-07-02,Kansas,0.4943277289348079,0.5463556499946678,0.5984690441781437,0.36184903838457716,0.4154292928969643,0.4692292189871168
2020-07-02,Kentucky,0.4747209647142647,0.5279405141774414,0.5809774829602999,0.4070829001194428,0.4617922439600587,0.516581320145135
2020-07-02,Louisiana,0.49952576640399105,0.5763655327621574,0.6528972315877962,0.34794185397925853,0.4262422584362726,0.5036495681383649
2020-07-02,Maine,0.5152994792401082,0.5688113562633412,0.6227137269975251,0.3618902377672873,0.4167231039963752,0.47272012464967117
2020-07-02,Massachusetts,0.27872161482927105,0.35617330680937465,0.4331763171851232,0.5402843955036011,0.6193611421588885,0.6984040419897697
2020-07-02,Michigan,0.3887322288271473,0.43820956037637676,0.4876190489410705,0.47767963996103624,0.529130298130583,0.5806173227256297
2020-07-02,Minnesota,0.30959888307359407,0.3880894922090805,0.4646938563924523,0.5045243772386525,0.5818584879183607,0.6609497320748614
2020-07-02,Mississippi,0.4969134924526236,0.5521611010642156,0.6074734879423191,0.38416481564674,0.44093541065200204,0.49794943629342
2020-07-02,Montana,0.4136721016305971,0.4699786091272065,0.5262433585333347,0.4545100276845552,0.5126269127558221,0.570912000647716
2020-07-02,Nebraska,0.49381777006997696,0.5715007563558475,0.6476961154298218,0.32365903110140504,0.4019622896941012,0.4809583353046179
2020-07-02,New Hampshire,0.36189427172030963,0.4220136641666984,0.48179102854819217,0.5148496964084724,0.5762636280153983,0.63723063027025
2020-07-02,New Jersey,0.3728202249724208,0.4369162013397578,0.5010217118896128,0.49564056021789826,0.5601210891613159,0.6242104970548042
2020-07-02,New Mexico,0.2685379642238072,0.32789420217813836,0.3872807803180116,0.48628544789324346,0.5476494670652559,0.6096448604402422
2020-07-02,North Carolina,0.4054186116483166,0.4551392482596075,0.5049031637317536,0.45530339903977257,0.5067948877433741,0.5582478231559307
2020-07-02,Oklahoma,0.5767838959607552,0.6538724301988188,0.7311564815279671,0.23126476886585334,0.30988183531320945,0.3877775473516579
2020-07-02,Oregon,0.21255362592293842,0.29005567022319123,0.36685021687565567,0.5630744208859465,0.6412133808694476,0.7186145305197787
2020-07-02,Rhode Island,0.2995075421460156,0.3768949970575516,0.45320716324120924,0.5504196197387755,0.629760366784804,0.7065976860285332
2020-07-02,South Carolina,0.4974944759529041,0.5541490941591156,0.6092509053075066,0.38679160931292533,0.4442376493555318,0.501888162914793
2020-07-02,South Dakota,0.5298061208702156,0.6077146297904579,0.6860878633006291,0.20956546756179092,0.28919443340420137,0.3675629625538155
2020-07-02,Tennessee,0.4779422434921557,0.5420003693697448,0.6063701536208856,0.3892157930085667,0.45591671603767087,0.5208148479967201
2020-07-02,Texas,0.4376655065459586,0.4912088266755685,0.5438788148000708,0.3893871251456106,0.44427730319938585,0.49917805891979555
2020-07-02,Virginia,0.3261280519772231,0.40433186138509103,0.481677209219967,0.5075631363642539,0.5857736305541335,0.6633014606384089
2020-07-02,West Virginia,0.47554392593107236,0.5529883789492013,0.6304279925526555,0.363228261346008,0.4426229338653351,0.51930186726173
2020-07-02,Wyoming,0.5863649264529273,0.6644075498955128,0.7413580246315787,0.2384537443419717,0.31646811266972835,0.3949092998438602
2020-07-03,Alabama,0.5186453758858083,0.5720570445217683,0.6234833301069617,0.384447606420505,0.4380139653070574,0.49218509031891416
2020-07-03,Alaska,0.3237359565713165,0.39975303717413346,0.4769001784827912,0.11360357106885609,0.19068532855515669,0.2689745161338137
2020-07-03,Arizona,0.4168212697135552,0.46719109406116693,0.516641159988934,0.4754495899444348,0.5263319734766874,0.5781983205662012
2020-07-03,Arkansas,0.6146330396189951,0.6860047975688499,0.7572305928587432,-1,-1,-1
2020-07-03,Colorado,0.35643171862361006,0.4129193798699796,0.46787315248938993,0.5081163153574288,0.56510638839666,0.6223465742425511
2020-07-03,Delaware,0.2951485752916023,0.3717124558695038,0.4498685810922321,0.5369578575323863,0.6147685022414644,0.6925627746638288
2020-07-03,Georgia,0.44835160142760433,0.4996148337250907,0.5499559363890546,0.42951328204990225,0.4812790185981047,0.5341594302772479
2020-07-03,Idaho,0.5387817646215884,0.6172651927435525,0.6957428253373529,0.27339827685762547,0.35203696962023834,0.4303482765029668
2020-07-03,Illinois,0.2755740708942545,0.35350970592268316,0.43137294820589706,0.5449933232483974,0.6227713119992246,0.7011491697176289
2020-07-03,Iowa,0.47676306235741717,0.5284930848553844,0.5798893946737514,0.41332451832836825,0.46592050888761527,0.5198186467268273
2020-07-03,Kansas,0.49342488217953956,0.546294980147177,0.5985020134346344,0.361792580512196,0.41585592125098425,0.4696397937211249
2020-07-03,Kentucky,0.47454419446946855,0.5279348152298724,0.5813666770271275,0.40772105694489635,0.4616743426897987,0.5170820066090189
2020-07-03,Louisiana,0.4993896496962439,0.5757110470292126,0.652677747978992,0.34853709537733096,0.42650820356916685,0.5041726457506213
2020-07-03,Maine,0.5146599661491833,0.5683785886903274,0.6219871669993643,0.36207972264083926,0.4168720699272316,0.47201995964937293
2020-07-03,Massachusetts,0.2788441275591565,0.3563893052412513,0.4333630808116027,0.5406169869651031,0.6201306804236753,0.6978281249374033
2020-07-03,Michigan,0.38762567756401745,0.4378410475249565,0.48736461944190246,0.4781978198688835,0.5289763063391513,0.5808022369374665
2020-07-03,Minnesota,0.30989487568666524,0.3861889678935846,0.46514457089376654,0.5044886031354301,0.5824041575646,0.6612446887206759
2020-07-03,Mississippi,0.4960928989844421,0.5515448757794711,0.6073377137141664,0.38463760077135484,0.4405998467550848,0.4975003285692224
2020-07-03,Montana,0.4126172935493183,0.46996821030874714,0.5264396185235432,0.45501213182448963,0.5126739192496631,0.5701545840271067
2020-07-03,Nebraska,0.4938342741841653,0.5715652507519291,0.6493292821539647,0.3223244254631201,0.402046727593683,0.4806746031805662
2020-07-03,New Hampshire,0.36154201333793856,0.4213281326197822,0.4814698687068001,0.5156591633311424,0.5762486310936905,0.638504072446754
2020-07-03,New Jersey,0.37262766365972,0.4372431528143341,0.5004840605776042,0.4950511685478366,0.5598336691430437,0.625465102299514
2020-07-03,New Mexico,0.2677212048454119,0.32734181274011664,0.38790564107742104,0.48588889211002584,0.5477929774373131,0.6093494849625971
2020-07-03,North Carolina,0.40476738751755953,0.45475297532535813,0.5045171392387504,0.45582703958360177,0.5066593867510738,0.5584991845846019
2020-07-03,Oklahoma,0.5767346870434261,0.652674624909398,0.7305459148294707,0.2316943643873616,0.3097884546665256,0.38806786769510165
2020-07-03,Oregon,0.212396090425233,0.2901085218567301,0.36746955070376924,0.5620372752792197,0.6411766875769483,0.719180974957793
2020-07-03,Rhode Island,0.2984094922483559,0.3772739586892109,0.45378848318499854,0.5507698195608515,0.6292012733342729,0.7077043760936619
2020-07-03,South Carolina,0.49766334738585727,0.553073851386376,0.6093873534045204,0.38753228597137507,0.4444080843212913,0.5022109366385088
2020-07-03,South Dakota,0.5292410240664416,0.6074663339780366,0.6855859827037732,0.21089047318021026,0.28905238748613415,0.36820310690543423
2020-07-03,Tennessee,0.47591145588131595,0.5414026818855514,0.6072188335011768,0.38930364166013276,0.45486463235791086,0.5221636632058837
2020-07-03,Texas,0.4369478080584725,0.49073466365824736,0.5434853401608032,0.3900264872198251,0.4445175795752489,0.4996741124074583
2020-07-03,Virginia,0.32682507522478454,0.4035444467028684,0.48147632791849254,0.5071244049989421,0.5866292987137545,0.663710366829306
2020-07-03,West Virginia,0.47478608646922804,0.5524016814242887,0.6304248399916303,0.362976077415014,0.44197810093690626,0.5213987257820891
2020-07-03,Wyoming,0.5856504646651618,0.6635001331837936,0.7415821036285666,0.23953991493536966,0.31731731156709414,0.39547674865541266
2020-07-04,Alabama,0.5179716615468155,0.5706689558747557,0.6232732674610045,0.38426302104576293,0.43890670502027695,0.49221325822209194
2020-07-04,Alaska,0.3203790441949884,0.3988854091970113,0.47628438795855854,0.11326549029241154,0.19218531392994484,0.27002187541116973
2020-07-04,Arizona,0.4160988393610698,0.46638956386919705,0.5165518032129041,0.47543618634074447,0.5270092909113469,0.57844317560093494
2020-07-04,Arkansas,0.6130659339950403,0.6854949701315239,0.7562917643265732,-1,-1,-1
2020-07-04,Colorado,0.35640706405819195,0.41158599186502237,0.4672552553690175,0.5084841345101594,0.5658248934209493,0.6223342651597354
2020-07-04,Delaware,0.2932141450179949,0.37040959306955556,0.4485212861820602,0.5365045743894064,0.6165227092893002,0.6940386928676974
2020-07-04,Georgia,0.4474389879577552,0.49833885268025035,0.5496484144668901,0.4291640186481239,0.4815957256467376,0.534371048184097
2020-07-04,Idaho,0.5372760432833812,0.6157407374195065,0.6931985330607311,0.2737833226278298,0.35295303308910153,0.4314100589235096
2020-07-04,Illinois,0.27544381171680743,0.3526483869978288,0.4301737390574059,0.5454570754553091,0.6241140923554194,0.7015667992226348
2020-07-04,Iowa,0.4757788237166165,0.5273666184808348,0.5798229465975501,0.41275831410434194,0.46706901727459443,0.5201338517964444
2020-07-04,Kansas,0.4919793376355706,0.5449630097108462,0.5977769201723139,0.3618302182109035,0.4161861883856559,0.470156912354751
2020-07-04,Kentucky,0.4735046971607441,0.5266041677338448,0.5803454860321196,0.40795416878743934,0.4623746471909168,0.5165687516229878
2020-07-04,Louisiana,0.4969528206368495,0.5736632380118198,0.6514705796569485,0.3492922375362277,0.4268075364747739,0.5052930983040669
2020-07-04,Maine,0.4962966863274854,0.5488028268046293,0.6014038238435195,0.37967542260493603,0.43420281217886814,0.48784584555693217
2020-07-04,Massachusetts,0.2770798821266812,0.3546375975342177,0.43211608599205253,0.5415019208478843,0.6200422726721866,0.6980557512998109
2020-07-04,Michigan,0.38714262090405654,0.43690418973323597,0.4870603747554428,0.47800809582753023,0.5295902688158658,0.5808495056594617
2020-07-04,Minnesota,0.30841976011347955,0.38597726398140514,0.46380698843571666,0.5043438425384058,0.5839886962026211,0.6628623466749154
2020-07-04,Mississippi,0.49433005823407195,0.5508856909565505,0.6061104610140374,0.3844511422920925,0.44201656741430595,0.4985765028346699
2020-07-04,Montana,0.4118736486810057,0.4689623055684601,0.5256563492692007,0.45447307597097075,0.513136719402628,0.5715309403947062
2020-07-04,Nebraska,0.49120760519957607,0.5700317966453374,0.6477227913279682,0.32446047951881396,0.40338463396899515,0.48218378184020755
2020-07-04,New Hampshire,0.3605508826253656,0.4199853942457415,0.47986233279479706,0.5153981614705465,0.5771811356292909,0.6386114301557531
2020-07-04,New Jersey,0.3720856337842721,0.4356989908114559,0.4992881365640922,0.49523499752855005,0.5607566288815531,0.6265199954972953
2020-07-04,New Mexico,0.26768297685776343,0.32647445975699124,0.385928255525126,0.48694221291810297,0.5487849916152802,0.6090378693908041
2020-07-04,North Carolina,0.4038786882407552,0.4540398662174873,0.5039073792432692,0.4558813586886081,0.5077237833973931,0.5587249838655527
2020-07-04,Oklahoma,0.5749335951500814,0.6517556210131643,0.729055068156913,0.23245816568141772,0.31065456959849447,0.3890219139969378
2020-07-04,Oregon,0.2106203620016715,0.2889537088824527,0.36604903010461926,0.5616319295565984,0.6408500278689522,0.7208877929577768
2020-07-04,Rhode Island,0.2975793856944141,0.374538333705849,0.45231714581700877,0.552094770405977,0.6301675212555078,0.7072009440637584
2020-07-04,South Carolina,0.4962343284621165,0.5522038779698021,0.6084185361491037,0.38757023243452277,0.445255187534634,0.5025793589856842
2020-07-04,South Dakota,0.5285115739582273,0.6064087521120174,0.6833480344518619,0.2111853271111997,0.2899174164812025,0.36945054612668055
2020-07-04,Tennessee,0.47590680521768874,0.5402881407349607,0.6049418367648977,0.3899893851492357,0.4561535547743336,0.5229884053526312
2020-07-04,Texas,0.43672869015046434,0.48988797651871074,0.5432227305799815,0.38965264475056804,0.4449771458178273,0.4996299717301488
2020-07-04,Virginia,0.3250234653275451,0.40199711172198416,0.4794288981425099,0.5082567778219601,0.5865193940825211,0.6641324602479131
2020-07-04,West Virginia,0.4739403964078272,0.5522178548412257,0.6294890890637299,0.36413178910962873,0.4431009653012826,0.5207695257804317
2020-07-04,Wyoming,0.584395744819562,0.6624698336973434,0.7398981586960105,0.23811580091267184,0.3181696642380856,0.3973885991514023
2020-07-05,Alabama,0.5179878257768122,0.5709567606272729,0.6232781710541953,0.38501476001631946,0.4392214044673314,0.49360280757710817
2020-07-05,Alaska,0.3212818438187772,0.399004234110764,0.47599753121106003,0.11263509576013597,0.19207059591346318,0.27087446961598
2020-07-05,Arizona,0.4160921541454007,0.4668548299807228,0.5157054907570356,0.47557468090740596,0.5275635104202784,0.5788055783012115
2020-07-05,Arkansas,0.6132580238240001,0.6850696932251105,0.7573784836215957,-1,-1,-1
2020-07-05,Colorado,0.3556429262099468,0.41194719307696637,0.46722066678618424,0.5090573750631107,0.5665866468619678,0.6235697469912503
2020-07-05,Delaware,0.2934992912987389,0.37079475158052977,0.44816311690920047,0.5389643603326735,0.6167037260629571,0.6948223801059401
2020-07-05,Georgia,0.44731868644579487,0.49889192020713524,0.5492483788103188,0.4298043831124332,0.4822752813944949,0.5346152162166884
2020-07-05,Idaho,0.5377273257623478,0.6166667069543559,0.6943496514556957,0.27443082218678816,0.35404540439783294,0.4312670895456928
2020-07-05,Illinois,0.27518698072715914,0.35294036592382005,0.4309357851908986,0.5454521160731863,0.6240548916551395,0.7032417036737948
2020-07-05,Iowa,0.47581791506401355,0.5279179190547727,0.5799498904463705,0.41339924126509897,0.4671800805269477,0.5203476617282395
2020-07-05,Kansas,0.4928312953090609,0.545408830454766,0.5970955886528544,0.3624836892909573,0.41689639414972857,0.47085526862985244
2020-07-05,Kentucky,0.4735634960525116,0.5272374464159482,0.5802690236300534,0.40767135990467906,0.4631813425902954,0.518263618019351
2020-07-05,Louisiana,0.49768798738794434,0.5743028374558588,0.6521724090117408,0.34966595113585935,0.4277657324302006,0.505908231479009
2020-07-05,Maine,0.4964182723009618,0.5491087576530898,0.6015460561604795,0.38067328862007566,0.4344960116884359,0.4884984476313056
2020-07-05,Massachusetts,0.27680518090100203,0.35488481560934515,0.4328807166681287,0.5417224728810904,0.6200833890112881,0.6990653109718084
2020-07-05,Michigan,0.3871984527519582,0.43734443582438565,0.487066849595289,0.47880060071370184,0.5303533307743556,0.5814371002457952
2020-07-05,Minnesota,0.3078273171770308,0.386164131291955,0.46461200160361543,0.5057231464731855,0.5843300436853538,0.6627829804234009
2020-07-05,Mississippi,0.49465929560181987,0.5506952369712312,0.6062624540337136,0.3847287580490359,0.442587955117542,0.49880481321473447
2020-07-05,Montana,0.4121585701745729,0.4691810795044067,0.5261696136786278,0.45531237191125784,0.5138304745565982,0.572468080926734
2020-07-05,Nebraska,0.49177655341595,0.5697399316381375,0.64686648319716,0.32423890613798345,0.40414076372810737,0.48289684743620065
2020-07-05,New Hampshire,0.3601772503561512,0.42023503681019203,0.4804752583033934,0.5163929636808635,0.5778732632442697,0.6390707267868709
2020-07-05,New Jersey,0.3708563802360844,0.4363785283377315,0.49950406366914624,0.49526670063036826,0.56135319820917,0.626663453732381
2020-07-05,New Mexico,0.26702799086632156,0.3271690918562793,0.3868323260994699,0.4868357391960404,0.5486938858120796,0.6100126880885667
2020-07-05,North Carolina,0.40393805344895756,0.45426470985478545,0.5036481724094679,0.4564550426333017,0.5080041333008438,0.5595418444948432
2020-07-05,Oklahoma,0.5749612270392404,0.652281482048995,0.7283214783272023,0.23300090807231943,0.3112273422422216,0.3891135071623958
2020-07-05,Oregon,0.21204955023314695,0.2891419230519394,0.36639182694012606,0.5631421706120634,0.6422445075250336,0.7200722770880238
2020-07-05,Rhode Island,0.2973847060687158,0.3755003882157088,0.4525167205433351,0.5518937773614223,0.6306763710998166,0.709114353077119
2020-07-05,South Carolina,0.4964768258308428,0.5525370955683002,0.6075700076567582,0.38819404912080013,0.44621192165413964,0.5027953722460735
2020-07-05,South Dakota,0.5288905951359354,0.6068921284253024,0.6840396064279084,0.21112398330375853,0.29076036527213667,0.369114652108451
2020-07-05,Tennessee,0.47529739157376694,0.5409575055751428,0.6045437340626854,0.39108620763359037,0.45685849188184224,0.5230889552074232
2020-07-05,Texas,0.4366953066729348,0.4899520556003738,0.5434529928499381,0.38978377463798697,0.4454718699015495,0.500401531811503
2020-07-05,Virginia,0.3256855162829896,0.4029609173385431,0.47962477986362645,0.5077933032312989,0.5870438667986171,0.665819629832734
2020-07-05,West Virginia,0.47534902203746465,0.5510714809669159,0.6289645066259383,0.36396901168351725,0.44314013974631083,0.5221840816344854
2020-07-05,Wyoming,0.5849746676997941,0.6626290793911002,0.740416224032046,0.23980293581987822,0.318165568868817,0.39688135102405986
2020-07-06,Alabama,0.5185197682470758,0.5708611986747303,0.6228713491624371,0.3864208837382286,0.43968352246490006,0.49357117242224047
2020-07-06,Alaska,0.32011021204838097,0.39878471589000675,0.47686634941020417,0.11415062185325328,0.19239608341367093,0.2709642001273866
2020-07-06,Arizona,0.41649927553343186,0.4662204296198035,0.5157642571579282,0.47700140052157664,0.527601798249871,0.579486298827053
2020-07-06,Arkansas,0.6141658522310636,0.6855688616143278,0.755734021261869,-1,-1,-1
2020-07-06,Colorado,0.35664535673333814,0.4117771072371424,0.46723960808946885,0.5102090321841167,0.5665750391286106,0.6232903611313383
2020-07-06,Delaware,0.29253898964914493,0.37086429387540526,0.44827948034480275,0.5385975681787118,0.6172805381793423,0.6951307103504419
2020-07-06,Georgia,0.4473603407838818,0.4986163160015483,0.5486461705999346,0.4306597030660301,0.4826080823895952,0.5351610535893596
2020-07-06,Idaho,0.5387190541585796,0.6162373434372944,0.6940014685178079,0.2755585750425493,0.35376174957540585,0.4322337417200784
2020-07-06,Illinois,0.2751174934512799,0.3523059993291041,0.43005781642832036,0.5463975432790344,0.6249770012069167,0.7029147122538353
2020-07-06,Iowa,0.4757368540822646,0.527729132250367,0.5795205679500001,0.4145429941123649,0.46764409773643334,0.5207313639222112
2020-07-06,Kansas,0.49307256667160215,0.5451933138746545,0.5967620623545669,0.36416585422303965,0.4171356912131472,0.47057052655512915
2020-07-06,Kentucky,0.4728299624103602,0.5270273252836875,0.5794959215175312,0.4094375501328764,0.46337283212314095,0.517457767594021
2020-07-06,Louisiana,0.49581801013079807,0.5747650483730427,0.6517729894702136,0.3492317591801433,0.4282456187394632,0.5054203222164219
2020-07-06,Maine,0.49678560815756156,0.5490171653569799,0.6010169899312279,0.382099737644558,0.4349006913816017,0.48836234347688645
2020-07-06,Massachusetts,0.2765724138586646,0.35463096955972084,0.431617743589545,0.5418618123681324,0.620843527257569,0.6993526569989106
2020-07-06,Michigan,0.3872222073401089,0.43710968517559007,0.48617021974817465,0.4797771684543408,0.530337865982089,0.5817127632885921
2020-07-06,Minnesota,0.3086534827172154,0.3860037029559353,0.4629685377721987,0.5062176447970158,0.5837366258339374,0.6618870595669974
2020-07-06,Mississippi,0.49577221427238005,0.551076463855907,0.6064657095561152,0.3854821429344434,0.44248841048781906,0.4988406400484237
2020-07-06,Montana,0.4120521107670549,0.4691500369164968,0.5252258628161213,0.4560478911536163,0.5139478798217738,0.5714539442005991
2020-07-06,Nebraska,0.4922699860572121,0.5694620774745944,0.6472532372415107,0.32405956668914754,0.403778670606051,0.4831437273910208
2020-07-06,New Hampshire,0.3602918971726033,0.42055806997640677,0.4796477889630731,0.5171823648559949,0.5779394315296256,0.6387908259030135
2020-07-06,New Jersey,0.3720598188495856,0.43537261005646555,0.49818360417366747,0.49725861360586693,0.5619415131610208,0.6261872750108978
2020-07-06,New Mexico,0.2669788186873697,0.3269853999695792,0.3862310640761178,0.48759244147515335,0.5495633791038401,0.610421353936497
2020-07-06,North Carolina,0.4039224441379057,0.4539255899508935,0.5032752030820518,0.4573858172398,0.5083376621948938,0.5592805076633569
2020-07-06,Oklahoma,0.5742109490128839,0.6516812267489498,0.7298134490631292,0.23343949824946877,0.3110060613914153,0.3886593728132042
2020-07-06,Oregon,0.21126879814993252,0.28871872267200427,0.36518137283775676,0.5641443577432425,0.6426285913754873,0.7205800383287402
2020-07-06,Rhode Island,0.2972132200092523,0.37553711094863174,0.4511397264359932,0.5522252906287716,0.6307562682301757,0.7089076317684562
2020-07-06,South Carolina,0.4965626879185361,0.5522526125197119,0.6076366721791571,0.3895011019072904,0.4465001337656833,0.5033862243797329
2020-07-06,South Dakota,0.528769636316081,0.6064266744426512,0.683597670247535,0.2133157062813454,0.290718880748984,0.3684341440093898
2020-07-06,Tennessee,0.47574464192305654,0.5405318265187923,0.6033794878516715,0.3919605460445554,0.45703006054777306,0.5226673501009566
2020-07-06,Texas,0.43658629693893686,0.4902187749032373,0.5432952597204569,0.3911733072855368,0.4457525945066476,0.49987285448702096
2020-07-06,Virginia,0.32622663975151495,0.4032251921120432,0.4787467800318844,0.5100972964563628,0.586849388345277,0.6647774839389099
2020-07-06,West Virginia,0.4739862075588899,0.5510437332121314,0.6290410010879994,0.3652611031176858,0.44386669471795553,0.5214677969829323
2020-07-06,Wyoming,0.5849111879419016,0.6627058778385123,0.7404881120147736,0.24039682075427352,0.3189409306233607,0.39680958137398803
2020-07-07,Alabama,0.5187587404617581,0.57047603323617,0.6235805445905137,0.38578560156886654,0.43992276863605073,0.49340502425293975
2020-07-07,Alaska,0.3212446701675426,0.3989708379539151,0.4774547348382965,0.11365678111674762,0.1930777344189733,0.27169924642238125
2020-07-07,Arizona,0.41670030521958157,0.46634847479213387,0.5171944156538082,0.4765178626621057,0.5278920292797813,0.5790361342160985
2020-07-07,Arkansas,0.6134797274777811,0.6854440968811888,0.7571610327497333,-1,-1,-1
2020-07-07,Colorado,0.3568944152541462,0.41213848632738603,0.4681753797292212,0.5088114935279601,0.5673105205958278,0.6232527826951949
2020-07-07,Delaware,0.2945110664085339,0.37130505690205623,0.4476227629545918,0.5387773362617461,0.6174625313086073,0.6946607979868846
2020-07-07,Georgia,0.44773330118618043,0.49876388652906845,0.5500823892664177,0.43028855576314395,0.4831109955043319,0.5350970686620531
2020-07-07,Idaho,0.538304585871917,0.6159884792129975,0.6942890770006077,0.2756791369646922,0.35372851914011005,0.43159802079244525
