date,state,candidate,lower,mean,upper
2020-07-01,Oregon,other,0.05787376627573358,0.12794603496555323,0.1980413258952309
2020-07-01,Oregon,rep,0.21803549122381177,0.28888745894917744,0.3605026136126569
2020-07-01,Rhode Island,dem,0.5621222353135858,0.6316546098211983,0.7000110475824655
2020-07-01,Rhode Island,other,0.01,0.05180218557816736,0.12046900410600117
2020-07-01,Rhode Island,rep,0.3050894885610253,0.37631385303123094,0.4457826830114102
2020-07-01,South Carolina,dem,0.40336591420217,0.4473536065286831,0.49069045025317837
2020-07-01,South Carolina,other,0.017417309582928153,0.06020962714141458,0.10280478737733867
2020-07-01,South Carolina,rep,0.5060308111623066,0.5524422278183814,0.5997508108966674
2020-07-01,South Dakota,dem,0.2223867558064908,0.2912974479053131,0.36075979584729473
2020-07-01,South Dakota,other,0.0925166176653259,0.16258770207848214,0.23155308829343915
2020-07-01,South Dakota,rep,0.5339153131437152,0.6060286535466471,0.6786394709393431
2020-07-01,Tennessee,dem,0.4026979954040142,0.45761775863491266,0.5121845500115441
2020-07-01,Tennessee,other,0.01,0.06188983106542746,0.11657853419916565
2020-07-01,Tennessee,rep,0.4824166504651324,0.5408827928877276,0.5992992882207888
2020-07-01,Texas,dem,0.4058514481327958,0.44453833416396715,0.4825614092815559
2020-07-01,Texas,other,0.085474437692805,0.1235161258055503,0.16126241827658977
2020-07-01,Texas,rep,0.44996310097036485,0.4925077468787609,0.5340239203935471
2020-07-01,Virginia,dem,0.518805903937501,0.587475914273744,0.6566662971108767
2020-07-01,Virginia,other,0.01,0.06866954163401298,0.13890181183693895
2020-07-01,Virginia,rep,0.3324819719525127,0.40297843732521177,0.47463306645884973
2020-07-01,West Virginia,dem,0.3749576165864174,0.4443243183104763,0.5125399637188897
2020-07-01,West Virginia,other,0.01,0.06353502470332789,0.13240931185260085
2020-07-01,West Virginia,rep,0.4800883074468558,0.5521850547947426,0.6234735594443055
2020-07-01,Wyoming,dem,0.24924616343084446,0.318811941541965,0.38869102396144956
2020-07-01,Wyoming,other,0.01,0.07830178533558174,0.1473537475015551
2020-07-01,Wyoming,rep,0.5915935696007508,0.663094693174658,0.734228586928155
2020-07-02,Alabama,dem,0.4008662669859017,0.4388810869845634,0.4774317814862577
2020-07-02,Alabama,other,0.022045140325207664,0.059697262715598116,0.09708075122160084
2020-07-02,Alabama,rep,0.5194872404890227,0.561347765079166,0.6035082499128639
2020-07-02,Alaska,dem,0.12440800190519125,0.19338064109744263,0.26261368972471605
2020-07-02,Alaska,other,0.39837892701317057,0.46822684460135133,0.5378530536459011
2020-07-02,Alaska,rep,0.32607983448608424,0.3985652853971836,0.4703095150293574
2020-07-02,Arizona,dem,0.4949273822677881,0.5306745484075793,0.5663029220487293
2020-07-02,Arizona,other,0.028133658354752518,0.06365210764578297,0.09959105314725562
2020-07-02,Arizona,rep,0.4262009178067399,0.4657005968201617,0.5050225688116643
2020-07-02,Arkansas,dem,0.3690546149731338,0.43829776122384045,0.5075022363225596
2020-07-02,Arkansas,other,0.01,0.06896411765849379,0.1379248742683537
2020-07-02,Arkansas,rep,0.48119005213767024,0.5519875148280635,0.6236666950525794
2020-07-02,Colorado,dem,0.5260186881602944,0.569634644858896,0.611794586785759
2020-07-02,Colorado,other,0.03747033565431009,0.07917803978538283,0.12136085455474564
2020-07-02,Colorado,rep,0.36481184626233154,0.41111168242371077,0.4578695793587497
2020-07-02,Delaware,dem,0.5487745279813954,0.617979222894694,0.6869185123919134
2020-07-02,Delaware,other,0.01,0.07079839128373505,0.14024940721629367
2020-07-02,Delaware,rep,0.2996322816664352,0.3703068195809289,0.4429158584730441
2020-07-02,Georgia,dem,0.4470727043625267,0.4848381386195241,0.5223039871102545
2020-07-02,Georgia,other,0.04245095397792249,0.0797538244058509,0.1171918715522586
2020-07-02,Georgia,rep,0.45395818869287474,0.49541788571654166,0.5370818016653007
2020-07-02,Idaho,dem,0.28489948197180365,0.35400543940930557,0.423772123985737
2020-07-02,Idaho,other,0.019892578261294244,0.08935030908805264,0.1587137788979729
2020-07-02,Idaho,rep,0.5450678149257153,0.6166392761547049,0.6871438306285671
2020-07-02,Illinois,dem,0.5560883183740373,0.6259765467028227,0.6945492162203605
2020-07-02,Illinois,other,0.012494009793599256,0.08144274103268576,0.1524176236258453
2020-07-02,Illinois,rep,0.28018468910810196,0.35270890071827254,0.42399291126577554
2020-07-02,Iowa,dem,0.43223093437628324,0.4708239368861931,0.5089482735499197
2020-07-02,Iowa,other,0.024803823593646267,0.06225210441228228,0.09997929377587822
2020-07-02,Iowa,rep,0.48505920015929627,0.5269768270172681,0.5693898349820243
2020-07-02,Kansas,dem,0.38030036368634457,0.41958600767540016,0.45786520659273916
2020-07-02,Kansas,other,0.0572884436909596,0.09596726619120349,0.1351938606948904
2020-07-02,Kansas,rep,0.5017161963175762,0.5444338901495216,0.5875092595991575
2020-07-02,Kentucky,dem,0.42617457787596275,0.4659698977527239,0.5059920818960804
2020-07-02,Kentucky,other,0.028489553949617063,0.06744376690950729,0.10608029332616767
2020-07-02,Kentucky,rep,0.48294995886127284,0.526472436815326,0.5701858567437066
2020-07-02,Louisiana,dem,0.35898704614086263,0.42925975368247316,0.4975037890656904
2020-07-02,Louisiana,other,0.01,0.05603366140957379,0.12515578917378037
2020-07-02,Louisiana,rep,0.5023825212122356,0.574772402751553,0.645616479041018
2020-07-02,Maine,dem,0.3793255309257915,0.42066773496162774,0.4612961526950427
2020-07-02,Maine,other,0.03261217133983272,0.07255734141429329,0.1121895133301085
2020-07-02,Maine,rep,0.522569033420562,0.5669976737531149,0.6118631046569862
2020-07-02,Massachusetts,dem,0.5527989258146428,0.6222522067671787,0.6921677053405637
2020-07-02,Massachusetts,other,0.01429479791725934,0.08364812477929479,0.15279285759360686
2020-07-02,Massachusetts,rep,0.28233693237650515,0.35394470191331384,0.42586412243560706
2020-07-02,Michigan,dem,0.4973154631322896,0.5333178852060911,0.5687314704461444
2020-07-02,Michigan,other,0.05476592289515353,0.0903942287805107,0.1262826461273882
2020-07-02,Michigan,rep,0.3966553374696129,0.43632905506145486,0.4762583709430084
2020-07-02,Minnesota,dem,0.5152873989830155,0.5853245079932285,0.65557123510999
2020-07-02,Minnesota,other,0.02011196318455646,0.08882433278244041,0.1581266118044578
2020-07-02,Minnesota,rep,0.3131272402413025,0.38623868221252144,0.45639221231709315
2020-07-02,Mississippi,dem,0.4007498896622413,0.4445558822930541,0.4874067563455156
2020-07-02,Mississippi,other,0.02290320114447024,0.06464491769718131,0.10739189845421977
2020-07-02,Mississippi,rep,0.5040290481200893,0.5506379426835057,0.5971033456781116
2020-07-02,Montana,dem,0.4708845802311771,0.516420321569173,0.5611769254068613
2020-07-02,Montana,other,0.03165502282668082,0.0751898230044456,0.11884735845806363
2020-07-02,Montana,rep,0.4201386922059539,0.46857380411559824,0.5162952046231508
2020-07-02,Nebraska,dem,0.3354824345253394,0.4049208317233007,0.4743088257171503
2020-07-02,Nebraska,other,0.016291340617803796,0.08506178205617909,0.15492481563052846
2020-07-02,Nebraska,rep,0.49772291145460945,0.5697975398217783,0.6412955220092049
2020-07-02,New Hampshire,dem,0.5301726988050356,0.57910433018425,0.6275693943894689
2020-07-02,New Hampshire,other,0.011634949636127804,0.06104373636862263,0.11030064627625136
2020-07-02,New Hampshire,rep,0.367777571225441,0.4201945946852717,0.47198882203986103
2020-07-02,New Jersey,dem,0.5090888672225886,0.5628257208120673,0.6167584397451735
2020-07-02,New Jersey,other,0.01,0.062014037086106484,0.11578453613219845
2020-07-02,New Jersey,rep,0.37972239525850937,0.43536797091320834,0.49170794907566406
2020-07-02,New Mexico,dem,0.5024233733939215,0.551411033333078,0.6000091669678705
2020-07-02,New Mexico,other,0.1335480031224488,0.1826921679982429,0.23166237575654244
2020-07-02,New Mexico,rep,0.2748317379821569,0.3256880959206026,0.37802167423631294
2020-07-02,North Carolina,dem,0.47511642882620525,0.5109291994623917,0.5462074646044015
2020-07-02,North Carolina,other,0.06029385652585583,0.09562040014661949,0.13153816176187794
2020-07-02,North Carolina,rep,0.4138064104742566,0.45339350460835015,0.4930849825631334
2020-07-02,Oklahoma,dem,0.24239874429438862,0.3125738366069386,0.38186282897508117
2020-07-02,Oklahoma,other,0.027322188073180955,0.09561807766613,0.1660040111396447
2020-07-02,Oklahoma,rep,0.5796211381185356,0.651600212618564,0.7234247935227741
2020-07-02,Oregon,dem,0.5732346212928178,0.6437752971352404,0.7130390670426259
2020-07-02,Oregon,other,0.058550322901990075,0.12861188512517652,0.1986702323918492
2020-07-02,Oregon,rep,0.21689389764078143,0.2879787043344981,0.36003312017108424
2020-07-02,Rhode Island,dem,0.5631150324059145,0.6320854889958203,0.7002541680913369
2020-07-02,Rhode Island,other,0.01,0.05233754021912231,0.11978042394419407
2020-07-02,Rhode Island,rep,0.3034042731694094,0.37502118599966083,0.44519565873288797
2020-07-02,South Carolina,dem,0.40373474351405014,0.4475597586588958,0.491442966882209
2020-07-02,South Carolina,other,0.017852055773825485,0.060228006142135415,0.10355498297391842
2020-07-02,South Carolina,rep,0.5054600428002696,0.5523002454645178,0.5988047945816012
2020-07-02,South Dakota,dem,0.22151932173570837,0.29242559537765,0.3609768285526396
2020-07-02,South Dakota,other,0.09298112129249889,0.162133484483549,0.2310639362067013
2020-07-02,South Dakota,rep,0.5356426787326186,0.6056909860560902,0.6769983966041918
2020-07-02,Tennessee,dem,0.4040701644206149,0.4579027944368777,0.5126136635089772
2020-07-02,Tennessee,other,0.01,0.062063158270963724,0.11639106598188446
2020-07-02,Tennessee,rep,0.482818895216687,0.5396687660744237,0.5977701202372296
2020-07-02,Texas,dem,0.4057934124021999,0.44468535790208863,0.4831620277999839
2020-07-02,Texas,other,0.08601248593851299,0.12349068506951791,0.16170654291591158
2020-07-02,Texas,rep,0.4498257350446567,0.4916215613198005,0.5338094778307108
2020-07-02,Virginia,dem,0.5189305865185904,0.5876961167224547,0.658165839039023
2020-07-02,Virginia,other,0.01,0.06900038902950659,0.13825649714812902
2020-07-02,Virginia,rep,0.3303618021010024,0.402597887709632,0.4728628154887604
2020-07-02,West Virginia,dem,0.3747853173751189,0.44452611979116163,0.5132627163272603
2020-07-02,West Virginia,other,0.01,0.0635875029909082,0.13302037735176375
2020-07-02,West Virginia,rep,0.48003474559645276,0.5519641589576918,0.6228115500939707
2020-07-02,Wyoming,dem,0.2502992319239539,0.3193615127759677,0.3874950756124591
2020-07-02,Wyoming,other,0.01030545850202643,0.07799380129254509,0.14747347233947983
2020-07-02,Wyoming,rep,0.590636073786783,0.6629069707409878,0.7331331827299066
2020-07-03,Alabama,dem,0.4006310256843841,0.4389373225863039,0.4765491317007694
2020-07-03,Alabama,other,0.022365102710281904,0.05961553896380532,0.09723611421058301
2020-07-03,Alabama,rep,0.5201521747191442,0.561581457966835,0.6028719257699022
2020-07-03,Alaska,dem,0.12449050351910312,0.1935007527330812,0.26145778363293903
2020-07-03,Alaska,other,0.3989248208298079,0.4682182731918735,0.536805789829257
2020-07-03,Alaska,rep,0.3274538594031806,0.3983757945607437,0.4701055676780337
2020-07-03,Arizona,dem,0.4946840277277555,0.5304443123459837,0.565538460627169
2020-07-03,Arizona,other,0.028021290110469024,0.06367832165220352,0.09962518120901721
2020-07-03,Arizona,rep,0.4268415883952638,0.4660407674739119,0.5048348384735362
2020-07-03,Arkansas,dem,0.36937921687710845,0.43851142182591774,0.5072217256194738
2020-07-03,Arkansas,other,0.01,0.06906438748574452,0.13928189036096147
2020-07-03,Arkansas,rep,0.48042036410046746,0.5520358432531121,0.6233076989361068
2020-07-03,Colorado,dem,0.5257027245072846,0.5688951391254142,0.6122742888464441
2020-07-03,Colorado,other,0.038185305489742895,0.0792465599159431,0.12161995998212959
2020-07-03,Colorado,rep,0.36529010271222795,0.4115982445441619,0.45748750016847567
2020-07-03,Delaware,dem,0.5480432719424205,0.6169958684387051,0.6859309223611659
2020-07-03,Delaware,other,0.01,0.07131189971995787,0.1406955893292594
2020-07-03,Delaware,rep,0.300507901617203,0.3708995542275344,0.44113705530853364
2020-07-03,Georgia,dem,0.4483515817221883,0.48555658505850463,0.5221025117726037
2020-07-03,Georgia,other,0.040036058043125156,0.07648131968175559,0.11381244434396014
2020-07-03,Georgia,rep,0.45734378785014995,0.497912546239883,0.5384464688646301
2020-07-03,Idaho,dem,0.28395359067888526,0.3536867919738558,0.423443269730192
2020-07-03,Idaho,other,0.02102351371441484,0.08996449349046919,0.15836665769568617
2020-07-03,Idaho,rep,0.5457139884540798,0.616228451436057,0.6869946181778301
2020-07-03,Illinois,dem,0.5564406187798834,0.6252987242309258,0.6935637032574896
2020-07-03,Illinois,other,0.013217117380669696,0.08229296071440706,0.15072664425354448
2020-07-03,Illinois,rep,0.28147625912400187,0.3527294183054252,0.42405908684894084
2020-07-03,Iowa,dem,0.43169056540246986,0.4706965061471117,0.5087747579107755
2020-07-03,Iowa,other,0.024433234351161598,0.062293934726811245,0.09997770289106708
2020-07-03,Iowa,rep,0.48516552004744873,0.5271054292806405,0.569244621385448
2020-07-03,Kansas,dem,0.3800319352794395,0.41923224378184454,0.457489228819281
2020-07-03,Kansas,other,0.057594793825569944,0.09646734052526355,0.13499861516688014
2020-07-03,Kansas,rep,0.502304715042333,0.5445896876799159,0.5868535855410086
2020-07-03,Kentucky,dem,0.4256129758146613,0.46603118963988577,0.5049574276239363
2020-07-03,Kentucky,other,0.029203823236613472,0.06731406504302309,0.10675821456007718
2020-07-03,Kentucky,rep,0.4833456221816159,0.5266714808362675,0.5704160950952548
2020-07-03,Louisiana,dem,0.3601119925733037,0.428649458168869,0.49679976933811265
2020-07-03,Louisiana,other,0.01,0.056224053203951456,0.12475383775633708
2020-07-03,Louisiana,rep,0.5031627761945316,0.5744750309453943,0.6448675608784429
2020-07-03,Maine,dem,0.37954465953017225,0.42041289424964157,0.46071988168279715
2020-07-03,Maine,other,0.03274082649670077,0.07216906935933293,0.11239997142390001
2020-07-03,Maine,rep,0.523097781487515,0.5674786447532081,0.6113371864756986
2020-07-03,Massachusetts,dem,0.5527060695232826,0.622358410996513,0.6910531672456824
2020-07-03,Massachusetts,other,0.014638061686610353,0.08315740343425643,0.15375359058642996
2020-07-03,Massachusetts,rep,0.2828620410289043,0.3542270963542061,0.4259891859563402
2020-07-03,Michigan,dem,0.4973307108705736,0.5331692593502892,0.5678014202222116
2020-07-03,Michigan,other,0.055006381105897936,0.09040865497254572,0.12621711506187233
2020-07-03,Michigan,rep,0.39754278604923105,0.4366992128724684,0.47554703955211813
2020-07-03,Minnesota,dem,0.5160117198782188,0.584960967254859,0.6531182153472554
2020-07-03,Minnesota,other,0.019749835373631473,0.08925525322837119,0.1593464176127007
2020-07-03,Minnesota,rep,0.31345705255302053,0.385458585579436,0.4575176873284834
2020-07-03,Mississippi,dem,0.4017229776178981,0.4441898231542607,0.4866473721413778
2020-07-03,Mississippi,other,0.023120219041578922,0.06515518227915298,0.10694223781572466
2020-07-03,Mississippi,rep,0.5046687299981311,0.5506835289665821,0.5967216852263086
2020-07-03,Montana,dem,0.47118401416530314,0.5162787263746125,0.5605205109161089
2020-07-03,Montana,other,0.03212938882495044,0.07472733651198887,0.11924920116377327
2020-07-03,Montana,rep,0.4204670566064284,0.46863116226694457,0.5166083349378933
2020-07-03,Nebraska,dem,0.335512028487004,0.40447077759207595,0.4731923647244934
2020-07-03,Nebraska,other,0.01780190045089028,0.08583384216433738,0.15438181512015217
2020-07-03,Nebraska,rep,0.49922725348159885,0.5700486282982198,0.6406074786537115
2020-07-03,New Hampshire,dem,0.5297497781510536,0.5785033782374094,0.6272371675964743
2020-07-03,New Hampshire,other,0.012500631502351582,0.06088559791595143,0.11024007286556156
2020-07-03,New Hampshire,rep,0.3684495011278178,0.4199795777451337,0.4719145700823856
2020-07-03,New Jersey,dem,0.5086058598489878,0.5627189595985838,0.6162043991052069
2020-07-03,New Jersey,other,0.01,0.06172557138877883,0.11619218300432833
2020-07-03,New Jersey,rep,0.3792129392255546,0.4352888540657682,0.49183400773865943
2020-07-03,New Mexico,dem,0.5020624095712742,0.5515434048030237,0.6004068231599942
2020-07-03,New Mexico,other,0.13349868967723927,0.1822613516112696,0.23181275380163746
2020-07-03,New Mexico,rep,0.27517041884776045,0.3260566095566134,0.37766047620480264
2020-07-03,North Carolina,dem,0.4751224818232051,0.5109584585752823,0.5460813793215787
2020-07-03,North Carolina,other,0.060189714686889655,0.09585391635173998,0.13157860556585918
2020-07-03,North Carolina,rep,0.41429170524636943,0.4534981575401471,0.49232394148103287
2020-07-03,Oklahoma,dem,0.2423378304639287,0.3116596999087118,0.38161045369532776
2020-07-03,Oklahoma,other,0.027367413850906252,0.09642643137051915,0.1650292440623827
2020-07-03,Oklahoma,rep,0.5806091577813678,0.651580134756814,0.7236756120570831
2020-07-03,Oregon,dem,0.5723766284254493,0.6428041645329245,0.7128993634793912
2020-07-03,Oregon,other,0.059354364006266196,0.12839385284794164,0.19874417797313682
2020-07-03,Oregon,rep,0.2172597306101533,0.28846040657636896,0.36010297299916044
2020-07-03,Rhode Island,dem,0.5632859799467034,0.631335643641844,0.6994957734133025
2020-07-03,Rhode Island,other,0.01,0.05298860810272678,0.12166091433887216
2020-07-03,Rhode Island,rep,0.3036271202814421,0.37453944948001283,0.44520265922206637
2020-07-03,South Carolina,dem,0.40324591433735535,0.44759707598269716,0.4911904591182287
2020-07-03,South Carolina,other,0.017769149967732746,0.060507543066502606,0.10320789990926661
2020-07-03,South Carolina,rep,0.5051516262745028,0.5521275957792688,0.5990577657772558
2020-07-03,South Dakota,dem,0.2222516127211884,0.29182976298794244,0.3609060075386731
2020-07-03,South Dakota,other,0.09166276492125677,0.1628036695062099,0.23227146594573106
2020-07-03,South Dakota,rep,0.5344816364308845,0.6056433292892592,0.6771688115607296
2020-07-03,Tennessee,dem,0.4030341484280965,0.4580077103033991,0.5120939361193974
2020-07-03,Tennessee,other,0.01,0.06208244118965041,0.11684443189717487
2020-07-03,Tennessee,rep,0.4818284597467269,0.5404283168249404,0.5976655767292716
2020-07-03,Texas,dem,0.4065609613253504,0.4446970369344496,0.4821849694442947
2020-07-03,Texas,other,0.08642043265411968,0.12382144028582608,0.16118594494883828
2020-07-03,Texas,rep,0.4499228473198376,0.4917700045555472,0.5332367954096066
2020-07-03,Virginia,dem,0.5190253771521143,0.5880311181252451,0.6575729677411357
2020-07-03,Virginia,other,0.01,0.0688062674841087,0.13833067465843096
2020-07-03,Virginia,rep,0.33132020172686877,0.40199084962205495,0.4733623782619514
2020-07-03,West Virginia,dem,0.37551415689177486,0.4436748627655114,0.5127364598346099
2020-07-03,West Virginia,other,0.01,0.06361489098807828,0.1330471162267358
2020-07-03,West Virginia,rep,0.4813191805222191,0.5517914919310354,0.6225581033263796
2020-07-03,Wyoming,dem,0.24971560238558327,0.319315481325002,0.3897948669626326
2020-07-03,Wyoming,other,0.01,0.07788141437918816,0.1476606699369664
2020-07-03,Wyoming,rep,0.5911235705218084,0.6625540470030056,0.7339099412298671
2020-07-04,Alabama,dem,0.4012418646654262,0.43934258626084943,0.47766150460007906
2020-07-04,Alabama,other,0.021962297208829216,0.05998928089518262,0.09682914683229889
2020-07-04,Alabama,rep,0.5194984856445015,0.5607677727622233,0.6020621645270194
2020-07-04,Alaska,dem,0.12452840244510666,0.1944065671557959,0.26351881078026984
2020-07-04,Alaska,other,0.3984832011954389,0.4684894438800197,0.538166841323325
2020-07-04,Alaska,rep,0.32598976068934377,0.39776324906534105,0.4689470960329642
2020-07-04,Arizona,dem,0.4956447749836305,0.5309835184972733,0.5662875896684917
2020-07-04,Arizona,other,0.027865245659140035,0.06414792980595152,0.0988380833753836
2020-07-04,Arizona,rep,0.42602285551636954,0.46538257260616894,0.5046150896169408
2020-07-04,Arkansas,dem,0.3703153983191857,0.4387151092377233,0.5081399072824286
2020-07-04,Arkansas,other,0.01,0.06986579770209515,0.1391981202267531
2020-07-04,Arkansas,rep,0.47916007050463777,0.5507445543342795,0.6213982935177219
2020-07-04,Colorado,dem,0.5264366856305774,0.5697695533008494,0.6128199592227721
2020-07-04,Colorado,other,0.03767339395335094,0.07912664529164007,0.1212712117685798
2020-07-04,Colorado,rep,0.36516501727822426,0.41067291845721976,0.4568390536540862
2020-07-04,Delaware,dem,0.5492123923812083,0.6186749181828943,0.6871779468685912
2020-07-04,Delaware,other,0.01,0.07117323521873907,0.13996461366162097
2020-07-04,Delaware,rep,0.2985575154762863,0.3701338004292972,0.4405760444122363
2020-07-04,Georgia,dem,0.4485367691281916,0.48597148596429574,0.5229087642685923
2020-07-04,Georgia,other,0.039292379474933775,0.07678814123359226,0.11345860775860282
2020-07-04,Georgia,rep,0.4568842136355287,0.49756811090697506,0.5382200312917089
2020-07-04,Idaho,dem,0.28450683724208936,0.3543698678877479,0.42397066368167624
2020-07-04,Idaho,other,0.021488121244459098,0.09025501527188184,0.15984637251981687
2020-07-04,Idaho,rep,0.5451126662883276,0.6150520739716214,0.6856739533111611
2020-07-04,Illinois,dem,0.5567458940513361,0.6264319910860029,0.6954916520479177
2020-07-04,Illinois,other,0.0137602566399797,0.08194586027002043,0.1513549040081931
2020-07-04,Illinois,rep,0.28043444559854575,0.35117366180827264,0.42119331453635456
2020-07-04,Iowa,dem,0.43268646388421234,0.47082319743359424,0.5088735581960061
2020-07-04,Iowa,other,0.024930332783370743,0.06261562293701514,0.09972854832734637
